timestamp,device_id,co2,voc,pm1,pm25,pm4,pm10,temp_c,rh,occupied
2020-05-27T07:15:06+00:00,home_sensor_01,,,,,,,28.21,59.52,0
2020-06-01T11:17:21+00:00,home_sensor_01,,,,,,,28.68,60.99,0
2024-06-14T05:45:00+00:00,iot_sensor_01,634.93,397.68,,55.04,,20.93,19.81,69.87,1
2020-06-04T04:41:44+00:00,home_sensor_01,,,,,,,30.5,59.17,1
2020-05-25T23:08:12+00:00,home_sensor_01,,,,,,,32.4,51.24,1
2020-05-25T20:23:24+00:00,home_sensor_01,,,,,,,32.5,44.48,1
2020-06-01T08:50:29+00:00,home_sensor_01,,,,,,,25.67,69.14,0
2024-04-04T18:05:00+00:00,iot_sensor_01,635.19,186.22,,33.03,,44.65,19.7,63.7,0
2024-12-17T06:00:00+00:00,iot_sensor_01,455.72,488.77,,,,62.62,18.49,36.46,0
2020-05-25T20:14:23+00:00,home_sensor_01,,,,,,,32.48,41.64,1
2020-05-29T07:58:45+00:00,home_sensor_01,,,,,,,29.47,53.05,0
2020-06-04T03:57:01+00:00,home_sensor_01,,,,,,,30.61,57.74,1
2020-05-27T07:38:50+00:00,home_sensor_01,,,,,,,27.31,62.32,0
2020-06-04T09:08:15+00:00,home_sensor_01,,,,,,,29.92,61.61,0
2020-05-28T12:52:46+00:00,home_sensor_01,,,,,,,30.5,57.12,0
2024-06-08T07:50:00+00:00,iot_sensor_01,663.46,117.27,,12.54,,24.03,26.98,61.08,1
2020-06-01T07:25:49+00:00,home_sensor_01,,,,,,,26.29,63.87,0
2020-06-01T11:19:14+00:00,home_sensor_01,,,,,,,28.67,61.05,1
2020-05-28T12:34:35+00:00,home_sensor_01,,,,,,,30.45,55.82,0
2024-09-25T11:05:00+00:00,iot_sensor_01,903.09,474.08,,70.82,,14.04,22.71,36.63,1
2020-06-01T08:12:11+00:00,home_sensor_01,,,,,,,26.07,65.28,0
2020-06-04T04:46:59+00:00,home_sensor_01,,,,,,,30.55,59.13,1
2020-05-27T07:46:32+00:00,home_sensor_01,,,,,,,27.28,62.09,0
2024-09-19T05:30:00+00:00,iot_sensor_01,730.33,313.79,,27.11,,63.13,20.82,69.99,0
2020-06-01T08:36:37+00:00,home_sensor_01,,,,,,,25.64,67.44,0
2025-07-01T15:55:00+00:00,iot_sensor_01,530.35,116.19,,32.84,,57.25,27.21,39.99,1
2020-06-04T10:00:39+00:00,home_sensor_01,,,,,,,30.07,61.24,0
2020-05-29T07:16:45+00:00,home_sensor_01,,,,,,,30.62,53.95,0
2020-06-04T09:56:33+00:00,home_sensor_01,,,,,,,30.05,61.29,0
2024-03-29T06:50:00+00:00,iot_sensor_01,670.09,202.78,,39.02,,81.92,22.29,52.9,1
2024-04-15T00:55:00+00:00,iot_sensor_01,,126.18,,57.61,,81.63,26.63,35.56,1
2024-08-21T12:05:00+00:00,iot_sensor_01,435.62,124.1,,42.73,,80.6,27.83,33.01,1
2020-05-28T12:41:55+00:00,home_sensor_01,,,,,,,30.44,55.79,0
2024-05-26T21:20:00+00:00,iot_sensor_01,583.3,107.49,,34.36,,71.54,20.74,53.18,1
2020-05-27T09:23:30+00:00,home_sensor_01,,,,,,,27.19,63.75,0
2020-06-04T02:48:52+00:00,home_sensor_01,,,,,,,30.65,52.15,1
2020-05-27T07:16:14+00:00,home_sensor_01,,,,,,,28.26,59.31,0
2020-05-25T22:14:56+00:00,home_sensor_01,,,,,,,31.97,51.79,1
2020-05-31T19:46:51+00:00,home_sensor_01,,,,,,,29.92,55.26,1
2020-06-01T12:26:50+00:00,home_sensor_01,,,,,,,29.46,58.64,1
2019-09-18T19:11:00+00:00,gym_sensor_01,,,,,,,26.84,58.5,1
2020-05-27T02:00:32+00:00,home_sensor_01,,,,,,,29.34,57.75,1
2024-05-19T01:30:00+00:00,iot_sensor_01,756.71,123.42,,53.39,,70.28,27.44,62.2,1
2020-05-28T03:57:40+00:00,home_sensor_01,,,,,,,31.02,55.8,1
2020-05-29T01:20:46+00:00,home_sensor_01,,,,,,,30.72,52.39,1
2020-06-04T08:51:33+00:00,home_sensor_01,,,,,,,29.89,61.75,0
2020-06-04T10:10:15+00:00,home_sensor_01,,,,,,,30.11,61.18,0
2020-06-04T22:30:42+00:00,home_sensor_01,,,,,,,31.51,56.4,0
2024-10-19T10:40:00+00:00,iot_sensor_01,619.59,341.69,,36.85,,10.49,22.89,61.61,1
2020-05-27T09:27:54+00:00,home_sensor_01,,,,,,,27.3,63.44,0
2020-05-28T11:03:42+00:00,home_sensor_01,,,,,,,30.52,58.71,1
2020-05-25T19:37:50+00:00,home_sensor_01,,,,,,,32.53,44.0,1
2020-06-04T21:16:34+00:00,home_sensor_01,,,,,,,31.12,46.11,0
2024-07-10T17:10:00+00:00,iot_sensor_01,618.7,325.61,,74.38,,71.15,24.3,44.38,1
2020-06-04T19:56:47+00:00,home_sensor_01,,,,,,,31.56,53.75,1
2020-05-25T21:10:36+00:00,home_sensor_01,,,,,,,32.5,50.07,1
2020-05-29T03:54:48+00:00,home_sensor_01,,,,,,,31.11,52.52,1
2020-06-04T10:30:30+00:00,home_sensor_01,,,,,,,30.29,60.94,1
2020-06-04T08:56:16+00:00,home_sensor_01,,,,,,,29.9,61.73,0
2020-05-26T23:48:21+00:00,home_sensor_01,,,,,,,28.62,59.27,0
2020-05-27T05:23:58+00:00,home_sensor_01,,,,,,,29.68,56.18,1
2020-06-04T12:29:59+00:00,home_sensor_01,,,,,,,30.65,60.09,1
2020-05-27T09:34:03+00:00,home_sensor_01,,,,,,,27.2,63.18,0
2020-05-25T19:09:36+00:00,home_sensor_01,,,,,,,32.48,49.35,1
2020-06-04T14:55:23+00:00,home_sensor_01,,,,,,,30.87,53.79,0
2020-06-04T07:52:55+00:00,home_sensor_01,,,,,,,29.67,62.95,0
2020-05-27T08:13:38+00:00,home_sensor_01,,,,,,,27.33,62.45,0
2020-05-29T02:12:00+00:00,home_sensor_01,,,,,,,30.91,51.97,1
2020-05-24T12:58:25+00:00,home_sensor_01,,,,,,,31.93,52.65,1
2020-06-04T05:12:15+00:00,home_sensor_01,,,,,,,30.52,59.35,1
2020-06-04T08:41:00+00:00,home_sensor_01,,,,,,,29.83,62.01,0
2020-06-01T07:50:14+00:00,home_sensor_01,,,,,,,26.74,62.47,0
2020-06-01T07:44:44+00:00,home_sensor_01,,,,,,,26.72,62.58,0
2020-05-27T04:16:24+00:00,home_sensor_01,,,,,,,29.72,56.66,1
2020-06-04T04:55:52+00:00,home_sensor_01,,,,,,,30.49,59.43,1
2020-06-04T21:07:30+00:00,home_sensor_01,,,,,,,31.24,46.67,1
2024-05-15T13:25:00+00:00,iot_sensor_01,427.05,465.47,,11.24,,59.6,25.73,53.95,1
2020-06-01T04:47:13+00:00,home_sensor_01,,,,,,,29.56,57.81,1
2020-05-27T05:30:12+00:00,home_sensor_01,,,,,,,29.66,56.19,1
2020-05-27T05:43:48+00:00,home_sensor_01,,,,,,,29.62,56.19,1
2024-08-08T02:25:00+00:00,iot_sensor_01,534.24,58.19,,42.36,,75.22,21.87,58.97,1
2020-06-01T07:43:33+00:00,home_sensor_01,,,,,,,26.79,62.54,0
2020-05-26T05:10:32+00:00,home_sensor_01,,,,,,,29.56,51.69,1
2020-06-04T07:40:53+00:00,home_sensor_01,,,,,,,29.64,62.87,0
2020-06-01T07:53:49+00:00,home_sensor_01,,,,,,,26.79,62.5,0
2020-05-26T06:15:48+00:00,home_sensor_01,,,,,,,28.28,57.03,1
2024-05-21T15:35:00+00:00,iot_sensor_01,821.94,336.94,,69.11,,,26.2,43.65,1
2020-06-04T10:33:59+00:00,home_sensor_01,,,,,,,30.33,60.82,1
2020-05-25T20:10:31+00:00,home_sensor_01,,,,,,,32.63,42.44,1
2024-11-13T03:05:00+00:00,iot_sensor_01,446.22,267.56,,21.98,,83.46,22.25,55.37,0
2020-06-04T21:09:31+00:00,home_sensor_01,,,,,,,31.23,46.02,0
2020-05-26T23:50:13+00:00,home_sensor_01,,,,,,,28.61,59.2,0
2020-05-14T21:24:00+00:00,home_sensor_01,,,,,,,30.9,55.21,1
2024-06-27T12:20:00+00:00,iot_sensor_01,779.38,59.29,,70.7,,48.51,21.5,65.94,1
2020-05-29T07:55:26+00:00,home_sensor_01,,,,,,,29.99,52.34,0
2020-05-27T07:27:39+00:00,home_sensor_01,,,,,,,27.15,62.6,0
2024-06-30T17:55:00+00:00,iot_sensor_01,504.26,117.43,,,,18.78,18.03,61.77,0
2024-06-07T11:20:00+00:00,iot_sensor_01,801.17,108.4,,7.68,,28.21,24.26,43.57,1
2020-05-27T00:10:23+00:00,home_sensor_01,,,,,,,28.58,59.51,0
2020-06-04T08:32:47+00:00,home_sensor_01,,,,,,,29.81,62.08,0
2024-03-29T03:00:00+00:00,iot_sensor_01,535.51,437.93,,21.42,,41.04,27.44,34.97,1
2020-05-29T07:38:26+00:00,home_sensor_01,,,,,,,30.47,53.55,0
2020-06-01T10:26:20+00:00,home_sensor_01,,,,,,,28.43,61.43,0
2024-03-31T19:30:00+00:00,iot_sensor_01,893.53,342.6,,62.84,,39.18,21.34,47.79,1
2020-05-28T12:14:19+00:00,home_sensor_01,,,,,,,30.46,55.69,0
2020-06-01T07:21:43+00:00,home_sensor_01,,,,,,,26.06,63.96,0
2024-06-25T22:55:00+00:00,iot_sensor_01,421.62,259.2,,53.75,,,21.53,41.94,1
2020-06-04T08:33:39+00:00,home_sensor_01,,,,,,,29.82,62.06,0
2020-05-27T08:02:44+00:00,home_sensor_01,,,,,,,27.16,62.8,0
2020-06-04T09:08:41+00:00,home_sensor_01,,,,,,,29.92,61.62,0
2020-06-04T15:04:41+00:00,home_sensor_01,,,,,,,30.93,54.37,1
2020-06-01T10:37:53+00:00,home_sensor_01,,,,,,,27.67,63.87,0
2024-10-17T01:55:00+00:00,iot_sensor_01,670.04,58.37,,21.31,,85.11,26.55,40.11,1
2020-05-28T12:42:36+00:00,home_sensor_01,,,,,,,30.43,55.83,0
2020-05-28T03:55:09+00:00,home_sensor_01,,,,,,,31.03,55.79,1
2020-06-04T09:54:29+00:00,home_sensor_01,,,,,,,30.09,61.2,0
2020-05-29T00:44:28+00:00,home_sensor_01,,,,,,,31.59,47.14,1
2020-05-29T08:13:35+00:00,home_sensor_01,,,,,,,29.28,52.8,0
2024-04-17T04:40:00+00:00,iot_sensor_01,710.1,74.5,,24.36,,28.93,20.29,56.54,0
2020-06-04T04:50:18+00:00,home_sensor_01,,,,,,,30.55,59.15,1
2020-06-01T08:45:40+00:00,home_sensor_01,,,,,,,25.65,68.47,0
2020-05-26T23:52:18+00:00,home_sensor_01,,,,,,,28.66,59.17,0
2020-06-04T22:24:13+00:00,home_sensor_01,,,,,,,31.47,56.53,0
2020-06-04T22:26:11+00:00,home_sensor_01,,,,,,,31.48,56.85,0
2020-05-25T18:35:32+00:00,home_sensor_01,,,,,,,32.3,48.4,1
2020-06-04T22:28:02+00:00,home_sensor_01,,,,,,,31.49,56.65,0
2020-05-27T00:28:08+00:00,home_sensor_01,,,,,,,28.52,59.95,0
2020-05-25T21:21:15+00:00,home_sensor_01,,,,,,,32.5,49.81,1
2020-05-26T01:29:08+00:00,home_sensor_01,,,,,,,31.71,47.29,1
2020-06-04T07:38:38+00:00,home_sensor_01,,,,,,,29.63,62.94,0
2024-12-15T11:55:00+00:00,iot_sensor_01,587.95,182.93,,29.85,,93.11,18.02,32.16,1
2020-05-26T04:33:59+00:00,home_sensor_01,,,,,,,30.18,51.08,1
2020-05-27T00:09:24+00:00,home_sensor_01,,,,,,,28.62,59.43,0
2020-06-04T07:52:00+00:00,home_sensor_01,,,,,,,29.66,62.94,0
2020-06-04T08:15:02+00:00,home_sensor_01,,,,,,,29.72,62.59,0
2020-05-28T11:36:32+00:00,home_sensor_01,,,,,,,30.56,58.29,0
2020-05-25T16:51:58+00:00,home_sensor_01,,,,,,,32.13,49.48,1
2020-05-28T01:46:16+00:00,home_sensor_01,,,,,,,30.92,54.11,1
2024-02-11T13:50:00+00:00,iot_sensor_01,886.72,228.67,,44.55,,89.18,19.51,46.14,0
2024-09-17T16:45:00+00:00,iot_sensor_01,834.03,343.3,,16.53,,18.05,19.77,36.79,1
2020-05-27T07:34:39+00:00,home_sensor_01,,,,,,,27.34,62.21,0
2020-05-28T10:55:45+00:00,home_sensor_01,,,,,,,30.45,59.15,1
2024-10-13T18:25:00+00:00,iot_sensor_01,600.04,286.54,,43.07,,24.68,27.45,45.59,0
2020-05-28T23:46:13+00:00,home_sensor_01,,,,,,,32.0,43.67,1
2020-05-26T04:28:53+00:00,home_sensor_01,,,,,,,30.08,51.6,1
2020-05-26T04:00:04+00:00,home_sensor_01,,,,,,,30.84,48.96,1
2024-12-05T19:15:00+00:00,iot_sensor_01,885.58,98.79,,,,96.14,27.58,,0
2020-06-04T03:07:59+00:00,home_sensor_01,,,,,,,30.61,54.27,1
2020-05-29T07:53:58+00:00,home_sensor_01,,,,,,,30.34,53.25,0
2020-05-29T01:44:24+00:00,home_sensor_01,,,,,,,31.04,50.31,1
2020-06-01T08:33:34+00:00,home_sensor_01,,,,,,,25.56,67.3,0
2020-05-29T08:24:38+00:00,home_sensor_01,,,,,,,29.27,53.23,0
2020-06-04T09:09:26+00:00,home_sensor_01,,,,,,,29.92,61.62,0
2024-06-06T02:50:00+00:00,iot_sensor_01,671.22,179.49,,36.23,,81.4,27.7,61.34,0
2020-05-29T08:18:59+00:00,home_sensor_01,,,,,,,29.28,52.99,0
2020-06-01T09:20:24+00:00,home_sensor_01,,,,,,,26.73,66.21,0
2024-12-10T12:30:00+00:00,iot_sensor_01,772.24,254.2,,45.86,,73.22,19.81,53.98,0
2020-06-04T10:12:52+00:00,home_sensor_01,,,,,,,30.13,61.26,0
2020-06-01T07:18:03+00:00,home_sensor_01,,,,,,,26.26,63.4,0
2020-06-04T07:13:15+00:00,home_sensor_01,,,,,,,29.84,62.02,0
2020-06-01T09:35:07+00:00,home_sensor_01,,,,,,,26.65,66.9,0
2020-05-29T08:11:40+00:00,home_sensor_01,,,,,,,29.29,52.92,0
2020-05-26T23:56:55+00:00,home_sensor_01,,,,,,,28.68,59.11,0
2020-05-26T00:52:19+00:00,home_sensor_01,,,,,,,31.82,50.72,1
2020-05-15T00:06:47+00:00,home_sensor_01,,,,,,,30.89,59.08,1
2020-05-29T03:18:47+00:00,home_sensor_01,,,,,,,31.11,52.15,1
2020-05-28T12:11:42+00:00,home_sensor_01,,,,,,,30.51,56.37,0
2020-05-27T07:13:15+00:00,home_sensor_01,,,,,,,28.23,59.38,0
2024-10-29T10:35:00+00:00,iot_sensor_01,699.6,486.32,,53.41,,34.65,20.28,35.0,0
2020-06-04T06:23:35+00:00,home_sensor_01,,,,,,,30.42,59.83,1
2020-06-04T10:46:04+00:00,home_sensor_01,,,,,,,30.4,60.62,1
2020-05-27T08:52:38+00:00,home_sensor_01,,,,,,,27.0,63.58,0
2020-06-04T08:40:53+00:00,home_sensor_01,,,,,,,29.83,61.99,0
2020-05-27T09:25:28+00:00,home_sensor_01,,,,,,,27.25,63.69,0
2020-06-04T20:16:55+00:00,home_sensor_01,,,,,,,31.49,53.15,0
2020-06-01T09:21:33+00:00,home_sensor_01,,,,,,,26.58,66.62,0
2020-05-25T22:07:11+00:00,home_sensor_01,,,,,,,31.98,50.48,1
2020-06-04T07:48:30+00:00,home_sensor_01,,,,,,,29.68,62.93,0
2020-05-26T23:55:16+00:00,home_sensor_01,,,,,,,28.67,59.16,0
2024-05-16T00:20:00+00:00,iot_sensor_01,806.82,246.61,,28.61,,44.9,21.88,35.59,1
2020-05-26T23:41:53+00:00,home_sensor_01,,,,,,,28.28,60.73,0
2020-06-04T10:02:13+00:00,home_sensor_01,,,,,,,30.08,61.21,0
2020-06-01T10:43:27+00:00,home_sensor_01,,,,,,,27.45,64.78,0
2020-05-28T11:18:01+00:00,home_sensor_01,,,,,,,30.54,58.61,1
2020-05-27T07:50:46+00:00,home_sensor_01,,,,,,,27.17,62.03,0
2020-06-01T10:49:07+00:00,home_sensor_01,,,,,,,27.54,64.47,0
2020-05-27T00:33:21+00:00,home_sensor_01,,,,,,,28.51,59.86,0
2024-05-22T22:15:00+00:00,iot_sensor_01,673.93,232.27,,33.69,,77.04,26.11,50.82,1
2020-05-25T16:55:19+00:00,home_sensor_01,,,,,,,32.22,50.35,1
2024-08-30T17:25:00+00:00,iot_sensor_01,818.03,415.52,,8.92,,97.82,18.88,49.64,1
2020-06-04T03:32:01+00:00,home_sensor_01,,,,,,,30.59,56.62,1
2020-06-01T09:01:03+00:00,home_sensor_01,,,,,,,26.04,68.83,0
2020-06-04T02:25:10+00:00,home_sensor_01,,,,,,,30.82,54.32,1
2020-05-27T03:42:53+00:00,home_sensor_01,,,,,,,29.7,56.73,1
2020-05-28T12:32:38+00:00,home_sensor_01,,,,,,,30.44,55.96,0
2020-06-04T22:37:12+00:00,home_sensor_01,,,,,,,31.54,57.1,0
2020-05-27T00:38:15+00:00,home_sensor_01,,,,,,,28.57,59.55,0
2020-05-28T04:58:01+00:00,home_sensor_01,,,,,,,30.94,56.6,1
2020-06-01T08:21:53+00:00,home_sensor_01,,,,,,,25.57,66.53,0
2020-05-24T12:57:03+00:00,home_sensor_01,,,,,,,31.89,52.64,1
2019-09-25T12:13:43+00:00,gym_sensor_01,,,,,,,27.5,55.46,1
2019-09-18T19:20:27+00:00,gym_sensor_01,,,,,,,27.79,55.83,1
2020-06-01T07:42:35+00:00,home_sensor_01,,,,,,,26.73,62.69,0
2020-06-01T08:19:09+00:00,home_sensor_01,,,,,,,25.66,66.62,0
2020-05-28T01:15:25+00:00,home_sensor_01,,,,,,,30.48,55.53,1
2020-05-25T18:58:14+00:00,home_sensor_01,,,,,,,32.44,48.22,1
2024-07-21T15:30:00+00:00,iot_sensor_01,950.92,66.75,,19.07,,76.17,21.93,57.16,1
2020-06-04T08:34:19+00:00,home_sensor_01,,,,,,,29.81,62.14,0
2024-10-26T04:30:00+00:00,iot_sensor_01,411.53,303.46,,72.75,,56.11,25.13,42.18,0
2020-06-01T08:49:34+00:00,home_sensor_01,,,,,,,25.65,69.1,0
2019-09-24T12:04:17+00:00,gym_sensor_01,,,,,,,27.5,61.06,1
2024-03-31T00:55:00+00:00,iot_sensor_01,758.4,63.27,,73.87,,52.3,23.72,32.51,1
2020-06-04T03:07:49+00:00,home_sensor_01,,,,,,,30.62,54.36,1
2020-06-04T12:27:33+00:00,home_sensor_01,,,,,,,30.64,60.03,1
2020-06-01T10:19:25+00:00,home_sensor_01,,,,,,,28.31,61.75,0
2024-07-24T01:45:00+00:00,iot_sensor_01,823.13,260.3,,62.38,,82.36,23.39,54.18,0
2020-06-01T07:31:47+00:00,home_sensor_01,,,,,,,26.67,62.82,0
2020-06-01T10:30:43+00:00,home_sensor_01,,,,,,,28.51,61.19,0
2020-05-29T05:25:09+00:00,home_sensor_01,,,,,,,31.05,53.27,1
2020-05-27T00:01:50+00:00,home_sensor_01,,,,,,,28.66,59.1,0
2020-05-29T08:27:24+00:00,home_sensor_01,,,,,,,29.19,53.01,0
2024-12-14T01:00:00+00:00,iot_sensor_01,556.6,134.61,,35.95,,53.26,20.85,47.55,1
2020-06-01T12:30:48+00:00,home_sensor_01,,,,,,,29.49,58.09,1
2020-06-01T10:59:01+00:00,home_sensor_01,,,,,,,28.28,62.15,0
2020-06-01T10:10:05+00:00,home_sensor_01,,,,,,,28.18,62.14,0
2020-06-04T10:05:24+00:00,home_sensor_01,,,,,,,30.13,61.09,0
2020-05-29T08:15:16+00:00,home_sensor_01,,,,,,,29.26,52.85,0
2020-06-01T10:32:32+00:00,home_sensor_01,,,,,,,28.45,61.77,0
2020-05-28T11:21:13+00:00,home_sensor_01,,,,,,,30.54,58.5,1
2020-05-28T04:49:38+00:00,home_sensor_01,,,,,,,30.9,56.66,1
2020-06-01T10:06:54+00:00,home_sensor_01,,,,,,,28.15,62.24,0
2020-06-04T09:49:44+00:00,home_sensor_01,,,,,,,30.09,61.22,0
2024-12-07T21:50:00+00:00,iot_sensor_01,436.54,102.87,,44.62,,49.17,25.03,56.75,1
2020-05-27T09:15:21+00:00,home_sensor_01,,,,,,,27.28,63.5,0
2020-05-27T08:10:15+00:00,home_sensor_01,,,,,,,27.25,62.73,0
2020-06-04T22:10:08+00:00,home_sensor_01,,,,,,,31.2,53.72,0
2024-11-28T15:00:00+00:00,iot_sensor_01,509.03,168.59,,64.97,,19.12,24.22,41.75,0
2020-05-26T02:22:14+00:00,home_sensor_01,,,,,,,30.78,54.68,1
2020-06-04T10:29:37+00:00,home_sensor_01,,,,,,,30.29,60.97,1
2024-03-31T21:45:00+00:00,iot_sensor_01,639.68,225.87,,58.1,,46.36,24.23,54.84,0
2020-05-27T00:49:46+00:00,home_sensor_01,,,,,,,28.45,59.86,0
2024-02-03T17:15:00+00:00,iot_sensor_01,606.79,486.6,,64.61,,29.95,24.67,52.55,1
2020-06-01T06:00:53+00:00,home_sensor_01,,,,,,,29.38,57.81,1
2020-05-27T00:20:19+00:00,home_sensor_01,,,,,,,28.55,59.89,0
2020-05-27T08:49:38+00:00,home_sensor_01,,,,,,,26.88,63.79,0
2020-06-01T09:09:18+00:00,home_sensor_01,,,,,,,26.19,68.29,0
2020-05-28T11:15:26+00:00,home_sensor_01,,,,,,,30.52,58.75,1
2020-05-15T00:05:33+00:00,home_sensor_01,,,,,,,30.89,59.03,1
2020-05-28T02:09:59+00:00,home_sensor_01,,,,,,,31.05,54.53,1
2020-05-27T09:06:35+00:00,home_sensor_01,,,,,,,27.11,63.74,0
2020-06-01T08:38:54+00:00,home_sensor_01,,,,,,,25.63,67.76,0
2020-05-26T23:57:37+00:00,home_sensor_01,,,,,,,28.64,59.12,0
2020-06-01T08:27:23+00:00,home_sensor_01,,,,,,,25.45,66.66,0
2020-06-04T10:39:58+00:00,home_sensor_01,,,,,,,30.38,60.68,1
2020-06-04T04:30:29+00:00,home_sensor_01,,,,,,,30.52,58.9,1
2020-05-27T07:48:26+00:00,home_sensor_01,,,,,,,27.23,62.08,0
2020-06-01T10:49:46+00:00,home_sensor_01,,,,,,,27.63,64.24,0
2024-02-03T23:05:00+00:00,iot_sensor_01,998.6,425.22,,31.92,,64.85,18.4,69.77,1
2020-05-27T09:16:24+00:00,home_sensor_01,,,,,,,27.27,63.49,0
2024-11-30T14:00:00+00:00,iot_sensor_01,770.08,371.12,,14.46,,90.13,25.99,30.44,0
2024-06-05T14:50:00+00:00,iot_sensor_01,908.32,128.51,,22.97,,93.6,19.07,36.32,1
2020-05-26T01:50:33+00:00,home_sensor_01,,,,,,,31.93,45.26,1
2020-05-28T23:41:09+00:00,home_sensor_01,,,,,,,31.83,42.79,1
2020-05-27T07:52:54+00:00,home_sensor_01,,,,,,,27.17,62.15,0
2020-05-26T05:08:32+00:00,home_sensor_01,,,,,,,29.85,51.1,1
2020-05-29T02:38:59+00:00,home_sensor_01,,,,,,,30.94,51.93,1
2020-06-01T09:08:45+00:00,home_sensor_01,,,,,,,26.16,68.36,0
2020-06-01T10:44:22+00:00,home_sensor_01,,,,,,,27.37,65.12,0
2020-06-01T10:08:38+00:00,home_sensor_01,,,,,,,28.17,62.08,0
2020-05-27T09:03:18+00:00,home_sensor_01,,,,,,,27.2,63.35,0
2020-06-04T09:53:14+00:00,home_sensor_01,,,,,,,30.06,61.28,0
2020-06-04T09:10:41+00:00,home_sensor_01,,,,,,,29.92,61.58,0
2020-06-01T01:48:49+00:00,home_sensor_01,,,,,,,29.37,62.88,1
2024-12-20T07:25:00+00:00,iot_sensor_01,929.91,266.98,,11.27,,79.03,19.98,,1
2020-05-28T02:01:58+00:00,home_sensor_01,,,,,,,30.97,54.52,1
2025-01-20T18:20:00+00:00,iot_sensor_01,544.61,269.79,,54.73,,54.22,22.27,43.15,1
2020-05-27T00:27:07+00:00,home_sensor_01,,,,,,,28.49,60.02,0
2024-06-08T04:05:00+00:00,iot_sensor_01,944.13,127.25,,59.87,,15.95,19.09,49.01,0
2020-06-01T08:13:32+00:00,home_sensor_01,,,,,,,25.96,65.6,0
2020-05-31T19:14:29+00:00,home_sensor_01,,,,,,,30.94,48.2,1
2020-05-25T18:31:23+00:00,home_sensor_01,,,,,,,32.26,48.38,1
2020-05-26T01:12:33+00:00,home_sensor_01,,,,,,,31.68,48.45,1
2020-06-04T07:35:55+00:00,home_sensor_01,,,,,,,29.73,62.63,0
2020-05-29T07:37:10+00:00,home_sensor_01,,,,,,,30.44,53.62,0
2019-10-01T11:40:22+00:00,gym_sensor_01,,,,,,,28.58,56.01,1
2024-02-05T03:45:00+00:00,iot_sensor_01,784.26,469.35,,60.4,,54.94,27.1,44.56,0
2020-06-04T07:38:06+00:00,home_sensor_01,,,,,,,29.68,62.8,0
2020-06-01T09:42:24+00:00,home_sensor_01,,,,,,,27.33,64.7,0
2024-12-26T03:05:00+00:00,iot_sensor_01,608.05,173.39,,20.72,,91.52,26.96,34.18,1
2020-05-24T12:22:21+00:00,home_sensor_01,,,,,,,31.42,53.28,1
2020-06-04T01:51:59+00:00,home_sensor_01,,,,,,,30.66,57.09,1
2020-05-28T13:03:18+00:00,home_sensor_01,,,,,,,30.4,56.46,0
2024-08-17T22:35:00+00:00,iot_sensor_01,851.78,389.64,,45.99,,31.53,23.76,36.2,1
2024-03-18T07:05:00+00:00,iot_sensor_01,832.74,323.32,,32.48,,26.91,24.93,31.32,1
2020-05-29T01:11:36+00:00,home_sensor_01,,,,,,,30.36,52.84,1
2020-05-27T09:04:13+00:00,home_sensor_01,,,,,,,27.14,63.58,0
2020-05-31T19:45:03+00:00,home_sensor_01,,,,,,,29.85,55.17,1
2020-05-28T06:00:16+00:00,home_sensor_01,,,,,,,30.95,56.91,1
2020-05-27T00:04:17+00:00,home_sensor_01,,,,,,,28.63,59.18,0
2020-06-01T06:09:45+00:00,home_sensor_01,,,,,,,29.41,57.39,1
2020-06-04T08:08:10+00:00,home_sensor_01,,,,,,,29.74,62.62,0
2020-05-25T16:29:34+00:00,home_sensor_01,,,,,,,32.19,50.83,1
2019-09-23T13:47:02+00:00,gym_sensor_01,,,,,,,25.93,59.56,1
2020-05-27T08:14:02+00:00,home_sensor_01,,,,,,,27.33,62.39,0
2020-05-28T02:24:25+00:00,home_sensor_01,,,,,,,31.07,54.72,1
2020-05-25T16:11:46+00:00,home_sensor_01,,,,,,,32.41,51.05,1
2024-07-15T06:05:00+00:00,iot_sensor_01,956.42,266.24,,20.68,,82.3,25.39,58.37,1
2020-05-27T04:32:28+00:00,home_sensor_01,,,,,,,29.7,56.54,1
2020-05-29T03:58:23+00:00,home_sensor_01,,,,,,,31.11,52.54,1
2020-06-01T08:25:32+00:00,home_sensor_01,,,,,,,25.45,66.77,0
2020-05-26T02:13:46+00:00,home_sensor_01,,,,,,,31.43,50.8,1
2020-06-04T22:28:08+00:00,home_sensor_01,,,,,,,31.49,56.63,0
2020-05-27T07:27:08+00:00,home_sensor_01,,,,,,,27.04,62.76,0
2020-05-27T00:49:59+00:00,home_sensor_01,,,,,,,28.47,59.82,0
2020-06-04T08:28:15+00:00,home_sensor_01,,,,,,,29.82,62.01,0
2020-05-26T23:59:57+00:00,home_sensor_01,,,,,,,28.62,59.15,0
2020-06-01T09:37:08+00:00,home_sensor_01,,,,,,,26.76,66.74,0
2020-06-01T11:12:26+00:00,home_sensor_01,,,,,,,28.57,60.81,0
2020-06-01T06:52:27+00:00,home_sensor_01,,,,,,,29.34,57.23,1
2024-08-10T01:00:00+00:00,iot_sensor_01,473.75,162.5,,14.46,,26.05,19.0,31.11,1
2020-06-01T04:26:57+00:00,home_sensor_01,,,,,,,29.62,57.94,1
2020-05-28T09:55:23+00:00,home_sensor_01,,,,,,,30.12,60.99,1
