timestamp,device_id,co2,voc,pm1,pm25,pm4,pm10,temp_c,rh,smoke_present
2022-06-09T10:18:43+00:00,smoke_sensor_01,400,338,0.39,0.4,,,18.55,55.96,1
2022-06-08T18:25:32+00:00,smoke_sensor_01,405,111,2.31,2.4,,,26.75,45.53,0
2022-06-09T13:07:10+00:00,smoke_sensor_01,400,1224,1.64,1.71,,,27.11,47.39,1
2022-06-09T00:36:21+00:00,smoke_sensor_01,400,0,0.8,0.83,,,25.148,56.28,0
2022-06-09T08:45:14+00:00,smoke_sensor_01,400,157,0.92,0.96,,,21.25,45.23,0
2022-06-08T19:45:16+00:00,smoke_sensor_01,543,53417,6.45,7.18,,,50.0,11.73,0
2022-06-09T13:57:37+00:00,smoke_sensor_01,410,1352,2.39,2.48,,,24.4,53.86,1
2022-06-09T13:00:16+00:00,smoke_sensor_01,444,1281,1.63,1.69,,,25.37,48.94,1
2022-06-09T09:32:06+00:00,smoke_sensor_01,400,11,2.34,2.44,,,22.07,49.33,1
2022-06-09T02:55:11+00:00,smoke_sensor_01,713,770,2.61,2.71,,,-3.011,56.18,1
2022-06-09T02:32:46+00:00,smoke_sensor_01,400,355,0.45,0.47,,,-4.934,56.03,1
2022-06-09T05:42:38+00:00,smoke_sensor_01,415,1253,1.42,1.47,,,16.378,53.28,1
2022-06-09T08:40:50+00:00,smoke_sensor_01,400,98,1.04,1.09,,,18.12,52.76,0
2022-06-09T09:18:48+00:00,smoke_sensor_01,400,29,1.95,2.02,,,21.59,52.75,1
2022-06-09T11:09:39+00:00,smoke_sensor_01,611,1084,1.79,1.85,,,24.25,53.47,1
2022-06-13T13:07:57+00:00,smoke_sensor_01,400,54,1.99,2.07,,,-8.7,40.81,0
2022-06-09T08:22:45+00:00,smoke_sensor_01,400,43,0.6,0.63,,,16.66,49.62,0
2022-06-13T12:53:15+00:00,smoke_sensor_01,400,58,2.31,2.4,,,21.477,45.6,0
2022-06-09T01:12:44+00:00,smoke_sensor_01,400,162,2.3,2.39,,,1.407,52.07,1
2022-06-09T03:03:56+00:00,smoke_sensor_01,689,931,1.69,1.75,,,1.107,54.93,1
2022-06-09T10:24:01+00:00,smoke_sensor_01,400,363,0.52,0.54,,,20.94,50.9,1
2022-06-08T19:41:31+00:00,smoke_sensor_01,5000,60000,1000.0,1000.0,,,50.0,22.86,0
2022-06-09T08:56:28+00:00,smoke_sensor_01,400,342,1.36,1.42,,,20.39,56.07,1
2022-06-08T18:24:48+00:00,smoke_sensor_01,404,79,1.8,1.87,,,26.41,46.45,0
2022-06-09T10:29:53+00:00,smoke_sensor_01,662,573,2.84,2.96,,,18.84,66.54,1
2022-06-09T06:20:28+00:00,smoke_sensor_01,406,1402,2.08,2.16,,,-10.0,51.58,1
2022-06-09T11:47:53+00:00,smoke_sensor_01,497,1105,1.87,1.94,,,26.72,48.42,1
2022-06-09T07:57:34+00:00,smoke_sensor_01,409,11,0.03,0.1,,,10.91,56.42,0
2022-06-09T13:28:21+00:00,smoke_sensor_01,408,1184,1.75,1.82,,,24.92,51.86,1
2022-06-09T01:58:07+00:00,smoke_sensor_01,400,197,0.79,0.82,,,-6.837,49.77,1
2022-06-13T13:21:37+00:00,smoke_sensor_01,400,127,1.69,1.75,,,-4.787,43.6,0
2022-06-13T14:07:08+00:00,smoke_sensor_01,5000,60000,1000.0,1000.0,,,-3.817,30.06,0
2022-06-09T12:11:38+00:00,smoke_sensor_01,429,1122,2.16,2.25,,,24.54,53.33,1
2022-06-09T04:06:39+00:00,smoke_sensor_01,487,1126,1.78,1.85,,,16.395,52.79,1
2022-06-09T03:24:47+00:00,smoke_sensor_01,619,1076,2.03,2.11,,,14.513,53.42,1
2022-06-09T12:09:48+00:00,smoke_sensor_01,418,1036,1.97,2.04,,,26.46,50.36,1
2022-06-08T19:37:11+00:00,smoke_sensor_01,601,32062,23.9,24.83,,,45.72,27.69,0
2022-06-09T06:38:26+00:00,smoke_sensor_01,424,1377,1.9,1.97,,,-10.0,50.74,1
2022-06-10T23:20:03+00:00,smoke_sensor_01,1480,259,1000.0,1000.0,,,27.97,32.04,1
2022-06-09T14:06:20+00:00,smoke_sensor_01,414,1387,1.82,1.89,,,24.92,51.64,1
2022-06-09T06:52:36+00:00,smoke_sensor_01,400,1220,2.83,2.94,,,-9.165,52.74,1
2022-06-08T19:11:48+00:00,smoke_sensor_01,436,215,1.29,1.34,,,25.77,49.29,0
2022-06-08T18:21:00+00:00,smoke_sensor_01,403,43,1.83,1.91,,,29.32,40.52,0
2022-06-08T19:08:34+00:00,smoke_sensor_01,429,208,1.34,1.39,,,26.03,48.23,0
2022-06-08T18:19:55+00:00,smoke_sensor_01,429,84,2.21,2.29,,,29.14,41.52,0
2022-06-13T13:33:25+00:00,smoke_sensor_01,427,175,2.03,2.11,,,20.354,48.9,0
2022-06-13T12:57:46+00:00,smoke_sensor_01,432,60,1.83,1.91,,,7.872,40.86,0
2022-06-09T01:13:10+00:00,smoke_sensor_01,400,168,2.1,2.19,,,1.109,47.11,1
2022-06-09T12:57:17+00:00,smoke_sensor_01,426,1218,1.58,1.64,,,25.26,49.68,1
2022-06-09T10:47:57+00:00,smoke_sensor_01,692,912,2.38,2.47,,,23.03,56.22,1
2022-06-09T12:01:07+00:00,smoke_sensor_01,455,1120,1.6,1.66,,,27.08,47.21,1
2022-06-08T18:57:16+00:00,smoke_sensor_01,430,156,1.85,1.92,,,28.82,41.9,0
2022-06-13T13:22:12+00:00,smoke_sensor_01,405,119,1.84,1.91,,,-4.365,46.88,0
2022-06-08T19:39:33+00:00,smoke_sensor_01,5000,60000,1000.0,1000.0,,,48.76,26.75,0
2022-06-09T05:37:11+00:00,smoke_sensor_01,400,1145,1.76,1.83,,,18.897,47.95,1
2022-06-08T19:31:17+00:00,smoke_sensor_01,689,26653,0.73,0.76,,,50.0,21.45,0
2022-06-09T02:56:14+00:00,smoke_sensor_01,712,793,2.28,2.37,,,-2.629,53.92,1
2022-06-08T18:19:05+00:00,smoke_sensor_01,426,57,2.42,2.52,,,29.66,39.41,0
2022-06-08T19:35:21+00:00,smoke_sensor_01,400,7,0.92,0.96,,,44.12,17.77,0
2022-06-08T18:39:05+00:00,smoke_sensor_01,400,71,2.14,2.22,,,28.79,41.39,0
2022-06-09T01:13:54+00:00,smoke_sensor_01,400,166,2.21,2.3,,,0.612,52.99,1
2022-06-08T18:31:08+00:00,smoke_sensor_01,400,68,2.13,2.21,,,29.11,40.82,0
2022-06-09T14:38:39+00:00,smoke_sensor_01,400,1166,2.05,2.13,,,24.31,53.41,1
2022-06-09T00:12:58+00:00,smoke_sensor_01,400,5,0.09,0.17,,,23.131,50.08,0
2022-06-09T10:43:05+00:00,smoke_sensor_01,714,806,2.28,2.37,,,24.31,54.55,1
2022-06-13T13:01:24+00:00,smoke_sensor_01,400,86,2.21,2.3,,,-3.001,46.98,0
2022-06-09T14:00:28+00:00,smoke_sensor_01,415,1346,1.99,2.07,,,24.59,53.19,1
2022-06-13T13:04:29+00:00,smoke_sensor_01,400,124,1.93,2.0,,,-8.527,47.52,0
2022-06-13T12:47:29+00:00,smoke_sensor_01,431,50,2.19,2.28,,,26.041,45.24,0
2022-06-08T19:22:56+00:00,smoke_sensor_01,400,1706,0.67,0.7,,,28.87,67.64,0
2022-06-09T09:19:43+00:00,smoke_sensor_01,400,40,1.81,1.88,,,19.72,54.78,1
2022-06-09T00:51:17+00:00,smoke_sensor_01,400,57,0.66,0.68,,,17.026,47.98,0
2022-06-08T19:38:36+00:00,smoke_sensor_01,5000,60000,1000.0,1000.0,,,46.57,29.01,0
2022-06-13T13:59:05+00:00,smoke_sensor_01,603,18124,0.9,0.94,,,20.466,24.75,0
2022-06-09T11:26:52+00:00,smoke_sensor_01,550,1042,2.02,2.1,,,26.58,48.57,1
2022-06-09T06:11:09+00:00,smoke_sensor_01,400,1329,2.18,2.26,,,-9.092,48.1,1
2022-06-09T14:28:40+00:00,smoke_sensor_01,409,1398,1.82,1.89,,,24.37,54.2,1
2022-06-09T08:14:58+00:00,smoke_sensor_01,400,19,0.43,0.45,,,16.66,49.8,0
2022-06-09T05:42:58+00:00,smoke_sensor_01,406,1233,1.39,1.44,,,16.185,49.9,1
2022-06-13T14:06:21+00:00,smoke_sensor_01,2376,60000,265.94,276.3,,,-0.41,31.98,0
2022-06-09T05:07:57+00:00,smoke_sensor_01,400,1103,1.55,1.61,,,18.046,50.09,1
2022-06-13T14:12:13+00:00,smoke_sensor_01,5000,60000,1000.0,1000.0,,,-10.0,12.76,0
2022-06-09T12:17:41+00:00,smoke_sensor_01,432,1187,1.81,1.88,,,24.47,53.54,1
2022-06-09T04:10:52+00:00,smoke_sensor_01,445,1080,1.8,1.87,,,15.154,53.46,1
2022-06-09T14:13:54+00:00,smoke_sensor_01,400,1356,1.89,1.97,,,26.63,48.99,1
2022-06-09T14:16:30+00:00,smoke_sensor_01,405,1385,1.9,1.97,,,24.55,53.44,1
2022-06-09T12:31:05+00:00,smoke_sensor_01,400,1136,1.66,1.73,,,27.02,47.53,1
2022-06-09T02:40:34+00:00,smoke_sensor_01,400,363,0.44,0.46,,,-5.241,52.85,1
2022-06-09T14:22:32+00:00,smoke_sensor_01,400,1371,1.77,1.84,,,24.51,53.66,1
2022-06-09T11:30:48+00:00,smoke_sensor_01,534,1036,2.13,2.21,,,26.39,50.2,1
2022-06-13T12:50:18+00:00,smoke_sensor_01,406,34,2.27,2.36,,,26.58,45.41,0
2022-06-09T00:21:15+00:00,smoke_sensor_01,400,0,0.26,0.27,,,26.618,57.68,0
2022-06-09T08:02:29+00:00,smoke_sensor_01,400,8,0.23,0.29,,,13.67,52.55,0
2022-06-09T05:18:47+00:00,smoke_sensor_01,409,1231,1.69,1.76,,,20.281,53.72,1
2022-06-09T00:34:45+00:00,smoke_sensor_01,400,9,0.58,0.61,,,25.693,48.96,0
2022-06-09T14:31:07+00:00,smoke_sensor_01,404,1343,1.72,1.79,,,26.91,47.93,1
2022-06-09T12:40:13+00:00,smoke_sensor_01,406,1132,1.91,1.99,,,27.12,47.25,1
2022-06-13T14:20:25+00:00,smoke_sensor_01,400,588,0.67,0.7,,,13.893,15.91,0
2022-06-09T10:14:48+00:00,smoke_sensor_01,400,346,0.26,0.27,,,19.82,49.98,1
2022-06-09T05:47:15+00:00,smoke_sensor_01,400,1264,1.74,1.81,,,13.313,47.97,1
2022-06-09T14:33:14+00:00,smoke_sensor_01,445,1465,1.86,1.93,,,25.86,47.73,1
2022-06-09T11:11:24+00:00,smoke_sensor_01,614,1105,2.13,2.21,,,24.61,52.12,1
2022-06-09T01:16:22+00:00,smoke_sensor_01,400,128,2.01,2.08,,,-1.006,47.13,1
2022-06-08T19:03:51+00:00,smoke_sensor_01,400,138,1.53,1.59,,,27.57,48.08,0
2022-06-13T13:24:10+00:00,smoke_sensor_01,408,133,1.76,1.83,,,-1.591,46.73,0
2022-06-09T02:01:30+00:00,smoke_sensor_01,400,215,0.86,0.89,,,-6.121,54.23,1
2022-06-09T01:36:47+00:00,smoke_sensor_01,400,13,2.21,2.3,,,-9.097,54.9,1
2022-06-13T13:17:56+00:00,smoke_sensor_01,400,113,2.0,2.08,,,-4.849,41.38,0
2022-06-09T02:18:09+00:00,smoke_sensor_01,400,278,0.38,0.39,,,-4.08,55.45,1
2022-06-09T08:47:05+00:00,smoke_sensor_01,400,135,0.93,0.97,,,21.22,45.82,0
2022-06-09T00:40:01+00:00,smoke_sensor_01,400,83,0.95,0.99,,,23.62,53.28,0
2022-06-13T12:54:54+00:00,smoke_sensor_01,400,50,2.07,2.15,,,16.978,40.14,0
2022-06-09T06:32:36+00:00,smoke_sensor_01,419,1377,1.9,1.97,,,-10.0,53.29,1
2022-06-09T06:15:43+00:00,smoke_sensor_01,408,1390,2.0,2.08,,,-10.0,53.76,1
2022-06-09T10:29:58+00:00,smoke_sensor_01,650,584,2.7,2.81,,,18.81,67.05,1
2022-06-08T19:49:37+00:00,smoke_sensor_01,400,1241,0.85,0.88,,,48.52,14.92,0
2022-06-13T13:05:35+00:00,smoke_sensor_01,400,70,1.98,2.06,,,-9.185,43.85,0
2022-06-13T13:57:36+00:00,smoke_sensor_01,400,11727,0.56,0.58,,,20.769,29.0,0
2022-06-09T10:51:52+00:00,smoke_sensor_01,683,927,2.23,2.31,,,23.48,55.0,1
2022-06-09T04:16:29+00:00,smoke_sensor_01,454,1096,1.64,1.7,,,13.692,51.29,1
2022-06-09T05:35:38+00:00,smoke_sensor_01,406,1235,1.62,1.68,,,19.402,53.28,1
2022-06-09T11:00:52+00:00,smoke_sensor_01,648,1015,2.32,2.41,,,24.01,53.84,1
2022-06-10T23:27:54+00:00,smoke_sensor_01,5000,1346,7.81,8.12,,,40.83,13.45,1
2022-06-09T05:29:19+00:00,smoke_sensor_01,400,1199,1.87,1.95,,,20.623,47.44,1
2022-06-09T03:37:42+00:00,smoke_sensor_01,575,1092,1.84,1.92,,,20.093,52.89,1
2022-06-09T10:32:02+00:00,smoke_sensor_01,520,598,2.39,2.48,,,21.18,65.05,1
2022-06-09T08:12:31+00:00,smoke_sensor_01,400,13,0.3,0.32,,,13.77,53.83,0
2022-06-09T09:18:22+00:00,smoke_sensor_01,400,47,2.36,2.45,,,20.29,52.21,1
2022-06-13T13:00:02+00:00,smoke_sensor_01,422,96,2.0,2.08,,,0.751,41.36,0
2022-06-08T18:38:03+00:00,smoke_sensor_01,400,87,1.6,1.66,,,28.75,41.6,0
2022-06-09T13:54:13+00:00,smoke_sensor_01,400,1318,1.87,1.94,,,27.04,47.47,1
2022-06-09T01:53:44+00:00,smoke_sensor_01,400,167,0.85,0.88,,,-7.742,55.34,1
2022-06-09T03:14:50+00:00,smoke_sensor_01,639,1078,2.37,2.46,,,8.088,53.03,1
2022-06-09T10:54:51+00:00,smoke_sensor_01,669,967,2.4,2.49,,,23.73,54.51,1
2022-06-13T14:15:37+00:00,smoke_sensor_01,400,6877,0.57,0.6,,,-10.0,11.58,0
2022-06-13T14:00:28+00:00,smoke_sensor_01,773,35029,0.51,0.53,,,19.066,22.83,0
2022-06-08T18:38:51+00:00,smoke_sensor_01,400,66,2.24,2.33,,,27.76,46.56,0
2022-06-09T14:35:35+00:00,smoke_sensor_01,406,1377,1.59,1.66,,,24.43,54.0,1
2022-06-09T05:36:59+00:00,smoke_sensor_01,400,1182,1.65,1.72,,,18.967,49.55,1
2022-06-08T19:23:36+00:00,smoke_sensor_01,400,2337,0.77,0.8,,,28.6,60.09,0
2022-06-09T00:31:43+00:00,smoke_sensor_01,400,0,0.35,0.36,,,26.501,49.83,0
2022-06-09T08:00:26+00:00,smoke_sensor_01,400,0,0.2,0.3,,,12.36,57.1,0
2022-06-09T11:30:39+00:00,smoke_sensor_01,559,1126,2.27,2.36,,,24.47,53.13,1
2022-06-09T08:08:19+00:00,smoke_sensor_01,400,6,0.25,0.26,,,14.77,51.9,0
2022-06-13T13:28:46+00:00,smoke_sensor_01,430,159,1.81,1.88,,,10.703,42.77,0
2022-06-09T13:14:42+00:00,smoke_sensor_01,408,1247,1.54,1.6,,,24.45,53.88,1
2022-06-13T13:20:19+00:00,smoke_sensor_01,404,115,1.6,1.66,,,-5.222,47.61,0
2022-06-09T08:34:39+00:00,smoke_sensor_01,400,35,1.17,1.21,,,18.06,50.73,0
2022-06-09T02:05:40+00:00,smoke_sensor_01,400,244,0.59,0.62,,,-5.299,56.02,1
2022-06-09T00:13:42+00:00,smoke_sensor_01,400,17,0.17,0.25,,,23.587,52.56,0
2022-06-09T08:25:43+00:00,smoke_sensor_01,400,66,0.67,0.7,,,16.86,50.96,0
2022-06-09T11:07:00+00:00,smoke_sensor_01,608,1042,2.32,2.41,,,26.51,48.22,1
2022-06-09T00:12:07+00:00,smoke_sensor_01,402,0,0.69,1.57,,,22.566,49.57,0
2022-06-13T13:57:01+00:00,smoke_sensor_01,400,6462,0.5,0.52,,,20.613,28.4,0
2022-06-08T18:17:01+00:00,smoke_sensor_01,443,31,1.97,2.04,,,29.67,39.32,0
2022-06-09T13:26:15+00:00,smoke_sensor_01,426,1228,1.83,1.9,,,25.5,48.23,1
2022-06-08T18:29:36+00:00,smoke_sensor_01,430,78,1.84,1.91,,,26.44,46.34,0
2022-06-09T03:30:43+00:00,smoke_sensor_01,589,1103,1.77,1.83,,,17.65,53.03,1
2022-06-09T00:30:08+00:00,smoke_sensor_01,400,22,0.54,0.56,,,26.797,52.88,0
2022-06-09T12:26:03+00:00,smoke_sensor_01,411,1090,2.23,2.31,,,26.98,47.57,1
2022-06-08T18:44:08+00:00,smoke_sensor_01,400,84,1.82,1.89,,,28.8,41.47,0
2022-06-09T04:48:53+00:00,smoke_sensor_01,400,1042,1.82,1.89,,,13.629,53.12,1
2022-06-09T00:29:06+00:00,smoke_sensor_01,400,37,0.42,0.43,,,26.94,48.84,0
2022-06-09T00:54:39+00:00,smoke_sensor_01,400,119,0.96,1.0,,,14.671,49.77,0
2022-06-09T08:52:56+00:00,smoke_sensor_01,400,280,1.97,2.04,,,22.02,55.83,1
2022-06-13T13:04:48+00:00,smoke_sensor_01,400,87,1.89,1.97,,,-8.787,41.19,0
2022-06-09T08:38:04+00:00,smoke_sensor_01,400,58,0.84,0.87,,,20.12,49.4,0
2022-06-09T08:22:57+00:00,smoke_sensor_01,400,29,0.64,0.66,,,15.97,54.48,0
2022-06-08T18:55:09+00:00,smoke_sensor_01,402,139,1.92,1.99,,,28.69,41.8,0
2022-06-09T12:30:26+00:00,smoke_sensor_01,404,1143,1.86,1.93,,,24.76,52.55,1
2022-06-13T14:17:33+00:00,smoke_sensor_01,400,1883,0.81,0.84,,,-10.0,12.77,0
2022-06-13T13:27:33+00:00,smoke_sensor_01,407,137,1.89,1.97,,,7.152,46.82,0
2022-06-09T04:04:14+00:00,smoke_sensor_01,481,1046,2.03,2.11,,,17.119,47.23,1
2022-06-09T06:40:27+00:00,smoke_sensor_01,409,1392,2.06,2.14,,,-10.0,51.25,1
2022-06-13T14:03:29+00:00,smoke_sensor_01,400,163,1.51,1.57,,,11.294,17.21,0
2022-06-09T12:30:29+00:00,smoke_sensor_01,405,1186,1.85,1.92,,,24.69,52.87,1
2022-06-09T09:00:17+00:00,smoke_sensor_01,400,191,2.21,2.3,,,21.5,46.32,1
2022-06-09T00:51:05+00:00,smoke_sensor_01,400,39,0.97,1.01,,,17.162,53.7,0
2022-06-13T13:01:52+00:00,smoke_sensor_01,400,79,2.05,2.13,,,-4.134,40.81,0
2022-06-13T13:36:32+00:00,smoke_sensor_01,413,186,1.42,1.48,,,20.09,48.12,0
2022-06-08T18:18:23+00:00,smoke_sensor_01,445,43,1.91,1.98,,,27.78,41.29,0
2022-06-09T01:41:34+00:00,smoke_sensor_01,400,40,2.53,2.63,,,-9.265,54.17,1
2022-06-09T12:09:10+00:00,smoke_sensor_01,431,1094,2.17,2.25,,,27.11,47.09,1
2022-06-08T19:28:14+00:00,smoke_sensor_01,400,7208,0.64,0.67,,,44.01,30.64,0
2022-06-09T01:52:18+00:00,smoke_sensor_01,400,156,0.82,0.85,,,-8.016,48.91,1
2022-06-09T00:13:31+00:00,smoke_sensor_01,400,13,0.16,0.25,,,23.476,56.77,0
2022-06-09T03:58:21+00:00,smoke_sensor_01,494,1117,1.94,2.01,,,18.786,46.83,1
2022-06-13T13:29:44+00:00,smoke_sensor_01,421,160,1.89,1.97,,,13.402,42.96,0
2022-06-09T04:56:25+00:00,smoke_sensor_01,417,1228,1.61,1.67,,,15.167,49.65,1
2022-06-09T11:50:28+00:00,smoke_sensor_01,493,1113,1.81,1.88,,,24.73,52.54,1
2022-06-09T14:37:10+00:00,smoke_sensor_01,400,1145,2.24,2.33,,,27.01,46.81,1
2022-06-13T13:38:53+00:00,smoke_sensor_01,414,178,1.71,1.77,,,17.553,42.37,0
2022-06-09T14:22:42+00:00,smoke_sensor_01,415,1389,1.94,2.02,,,24.34,54.21,1
2022-06-09T00:50:49+00:00,smoke_sensor_01,400,49,0.97,1.0,,,17.342,52.47,0
2022-06-09T14:01:49+00:00,smoke_sensor_01,406,1346,2.04,2.12,,,26.37,50.38,1
2022-06-08T19:44:49+00:00,smoke_sensor_01,1476,60000,85.11,95.25,,,50.0,11.14,0
2022-06-09T00:20:04+00:00,smoke_sensor_01,400,15,0.21,0.22,,,26.332,56.43,0
2022-06-09T00:14:18+00:00,smoke_sensor_01,400,7,0.08,0.12,,,23.937,55.71,0
2022-06-08T19:22:16+00:00,smoke_sensor_01,400,666,0.96,1.0,,,28.22,62.39,0
2022-06-13T13:16:14+00:00,smoke_sensor_01,415,131,1.97,2.04,,,-4.3,46.93,0
2022-06-09T00:26:24+00:00,smoke_sensor_01,400,8,0.36,0.37,,,27.121,49.91,0
2022-06-09T00:23:54+00:00,smoke_sensor_01,400,3,0.17,0.18,,,27.023,56.16,0
2022-06-13T13:55:06+00:00,smoke_sensor_01,400,8614,0.37,0.38,,,19.307,37.53,0
2022-06-13T14:04:39+00:00,smoke_sensor_01,400,0,1.16,1.2,,,6.814,18.52,0
2022-06-08T19:10:04+00:00,smoke_sensor_01,406,188,1.79,1.86,,,28.6,42.96,0
2022-06-13T14:08:21+00:00,smoke_sensor_01,5000,60000,1000.0,1000.0,,,-8.953,24.54,0
2022-06-13T14:16:37+00:00,smoke_sensor_01,400,2653,0.67,0.7,,,-10.0,11.92,0
2022-06-08T19:44:15+00:00,smoke_sensor_01,3639,60000,1000.0,1000.0,,,50.0,11.2,0
2022-06-09T01:39:34+00:00,smoke_sensor_01,400,33,2.76,2.87,,,-9.264,53.77,1
2022-06-09T09:59:58+00:00,smoke_sensor_01,400,279,0.4,0.42,,,19.88,49.59,1
2022-06-09T14:27:09+00:00,smoke_sensor_01,405,1373,2.21,2.29,,,26.95,47.85,1
2022-06-13T13:10:30+00:00,smoke_sensor_01,404,115,1.7,1.77,,,-6.598,47.77,0
2022-06-09T08:28:34+00:00,smoke_sensor_01,400,60,0.78,0.81,,,19.49,47.08,0
2022-06-09T08:41:28+00:00,smoke_sensor_01,400,123,1.01,1.04,,,18.88,48.3,0
2022-06-09T06:04:50+00:00,smoke_sensor_01,400,1329,1.93,2.0,,,-2.948,53.98,1
2022-06-09T14:36:28+00:00,smoke_sensor_01,400,1344,1.85,1.92,,,24.58,53.18,1
2022-06-09T08:00:06+00:00,smoke_sensor_01,400,19,0.11,0.18,,,11.47,53.84,0
2022-06-09T08:29:47+00:00,smoke_sensor_01,400,48,0.9,0.94,,,17.2,52.19,0
2022-06-13T13:46:42+00:00,smoke_sensor_01,400,0,1.86,1.93,,,12.149,39.3,0
2022-06-13T13:08:40+00:00,smoke_sensor_01,400,100,1.84,1.91,,,-8.203,42.19,0
2022-06-08T18:17:42+00:00,smoke_sensor_01,426,28,2.27,2.36,,,26.94,44.67,0
2022-06-09T09:56:45+00:00,smoke_sensor_01,400,249,0.41,0.43,,,20.7,51.6,1
2022-06-09T00:54:21+00:00,smoke_sensor_01,400,89,0.95,0.98,,,14.885,46.5,0
2022-06-13T13:12:15+00:00,smoke_sensor_01,413,108,1.68,1.75,,,-5.088,46.92,0
2022-06-09T02:05:08+00:00,smoke_sensor_01,400,222,0.69,0.71,,,-5.398,50.16,1
2022-06-08T18:26:27+00:00,smoke_sensor_01,405,78,2.17,2.26,,,26.94,44.67,0
2022-06-13T13:56:05+00:00,smoke_sensor_01,400,1613,1.77,1.84,,,20.107,22.69,0
2022-06-09T00:55:51+00:00,smoke_sensor_01,400,130,0.97,1.01,,,13.805,52.11,0
2022-06-09T06:21:54+00:00,smoke_sensor_01,400,1325,1.85,1.92,,,-10.0,52.5,1
2022-06-08T19:50:32+00:00,smoke_sensor_01,400,692,0.58,0.6,,,46.58,15.91,0
2022-06-08T19:05:57+00:00,smoke_sensor_01,408,161,1.76,1.83,,,28.29,44.11,0
2022-06-09T08:18:39+00:00,smoke_sensor_01,400,2,0.4,0.42,,,17.57,49.4,0
2022-06-09T14:04:57+00:00,smoke_sensor_01,407,1333,2.1,2.18,,,26.71,48.53,1
2022-06-09T11:07:59+00:00,smoke_sensor_01,607,1032,2.23,2.31,,,26.5,48.25,1
2022-06-09T05:16:47+00:00,smoke_sensor_01,412,1256,1.55,1.61,,,19.97,53.72,1
2022-06-09T04:54:35+00:00,smoke_sensor_01,404,1124,1.87,1.94,,,14.759,52.71,1
2022-06-09T00:09:26+00:00,smoke_sensor_01,413,3,0.09,0.31,,,20.505,53.12,0
2022-06-09T06:27:59+00:00,smoke_sensor_01,400,1321,1.45,1.51,,,-10.0,49.72,1
2022-06-10T23:23:20+00:00,smoke_sensor_01,3457,130,18.32,19.03,,,37.07,18.54,1
2022-06-08T19:30:34+00:00,smoke_sensor_01,578,14348,0.92,0.96,,,48.39,23.03,0
2022-06-08T18:40:41+00:00,smoke_sensor_01,408,85,1.64,1.7,,,25.98,47.35,0
2022-06-09T08:25:47+00:00,smoke_sensor_01,400,60,0.62,0.65,,,16.66,52.52,0
2022-06-09T04:05:37+00:00,smoke_sensor_01,482,1061,2.26,2.35,,,16.705,52.65,1
2022-06-09T00:49:36+00:00,smoke_sensor_01,400,3,1.16,1.21,,,18.153,47.11,0
2022-06-09T06:24:40+00:00,smoke_sensor_01,407,1316,1.74,1.8,,,-10.0,53.6,1
2022-06-09T06:28:02+00:00,smoke_sensor_01,401,1335,1.44,1.49,,,-10.0,48.98,1
2022-06-09T03:43:08+00:00,smoke_sensor_01,538,1044,2.11,2.19,,,20.817,47.4,1
2022-06-13T14:15:24+00:00,smoke_sensor_01,400,6424,0.77,0.8,,,-10.0,12.07,0
2022-06-09T08:22:32+00:00,smoke_sensor_01,400,0,0.52,0.54,,,18.31,49.43,0
2022-06-09T13:57:24+00:00,smoke_sensor_01,410,1371,2.4,2.5,,,24.73,52.56,1
2022-06-09T03:20:46+00:00,smoke_sensor_01,633,1103,1.96,2.03,,,12.027,53.26,1
2022-06-09T09:16:41+00:00,smoke_sensor_01,400,30,2.5,2.6,,,19.81,54.87,1
2022-06-08T19:44:10+00:00,smoke_sensor_01,1565,60000,439.28,543.79,,,50.0,11.31,0
2022-06-08T18:29:40+00:00,smoke_sensor_01,433,92,1.95,2.02,,,26.32,46.61,0
2022-06-13T13:05:15+00:00,smoke_sensor_01,400,98,2.18,2.27,,,-9.057,46.57,0
2022-06-09T06:45:11+00:00,smoke_sensor_01,400,1377,2.23,2.32,,,-10.0,48.11,1
2022-06-09T09:58:19+00:00,smoke_sensor_01,400,268,0.53,0.55,,,18.5,55.93,1
2022-06-09T02:00:57+00:00,smoke_sensor_01,400,210,0.63,0.65,,,-6.236,51.99,1
2022-06-09T03:38:49+00:00,smoke_sensor_01,552,1061,1.96,2.04,,,20.325,53.18,1
2022-06-09T00:14:52+00:00,smoke_sensor_01,400,15,0.06,0.08,,,24.25,50.0,0
2022-06-08T19:13:47+00:00,smoke_sensor_01,400,0,2.04,2.12,,,25.4,44.77,0
2022-06-09T00:50:32+00:00,smoke_sensor_01,400,22,0.86,0.89,,,17.533,47.05,0
2022-06-13T13:33:34+00:00,smoke_sensor_01,413,171,1.67,1.74,,,20.465,45.98,0
2022-06-09T02:45:11+00:00,smoke_sensor_01,523,594,2.39,2.49,,,-5.052,64.14,1
2022-06-09T08:03:28+00:00,smoke_sensor_01,400,7,0.22,0.25,,,13.79,52.56,0
2022-06-08T18:25:03+00:00,smoke_sensor_01,400,64,2.02,2.1,,,29.22,40.66,0
2022-06-09T03:08:53+00:00,smoke_sensor_01,662,963,2.22,2.31,,,4.137,53.88,1
2022-06-09T03:43:23+00:00,smoke_sensor_01,578,1201,1.96,2.03,,,20.828,47.52,1
2022-06-09T08:35:14+00:00,smoke_sensor_01,400,21,1.08,1.12,,,20.01,48.5,0
